MESSID,gps_date,latitude,longitude,alt,actual_date,standard_pm1_0,standard_pm2_5,standard_pm10,atmospheric_pm1_0,atmospheric_pm2_5,atmospheric_pm10,pm1_gt_3,pm1_gt_5,pm1_gt_10,pm1_gt_25,pm1_gt_50,pm1_gt_100,Temperature,Humidity,Pressure,Voc
,7/8/2018 20:41,37.7122685,-120.961832,30.4, 2018-07-08 20:41:07.353222,3,5,9,3,5,9,648,190,32,14,4,2,39.55,1011.68,27.13,1277076
,7/8/2018 20:17,0,0, nan, 2018-07-08 20:41:07.353222,3,5,9,3,5,9,648,190,32,14,4,2,39.66,1014,28.967,10943
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:50.332409,1,3,3,1,3,3,660,182,33,2,0,0,41.19,1014.02,28.633,15895
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,42.05,1014.04,27.901,21403
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,42.49,1014.05,27.169,27909
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,42.72,1014.06,26.655,32475
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,42.93,1014.04,26.08,38059
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,43.07,1014.07,25.703,42602
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:52.082140,1,2,2,1,2,2,654,174,22,0,0,0,43.18,1014.04,25.305,49974
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:57.311727,3,4,4,3,4,4,717,195,24,0,0,0,43.25,1014.06,25.004,54907
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:57.311727,3,4,4,3,4,4,717,195,24,0,0,0,43.33,1014.04,24.659,61258
,7/8/2018 20:17, nan, nan, nan, 2018-07-08 20:17:57.311727,3,4,4,3,4,4,717,195,24,0,0,0,43.37,1014.02,24.408,66261
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:17:57.311727,3,4,4,3,4,4,717,195,24,0,0,0,43.41,1014.07,24.133,72688
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:17:57.311727,3,4,4,3,4,4,717,195,24,0,0,0,43.43,1014.08,23.896,78774
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:02.541232,2,3,3,2,3,3,693,196,20,0,0,0,43.48,1014.09,23.733,84012
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:02.541232,2,3,3,2,3,3,693,196,20,0,0,0,43.54,1014.07,23.602,89905
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:02.541232,2,3,3,2,3,3,693,196,20,0,0,0,43.61,1014.06,23.504,97506
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:02.541232,2,3,3,2,3,3,693,196,20,0,0,0,43.66,1014.07,23.386,104044
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:02.541232,2,3,3,2,3,3,693,196,20,0,0,0,43.72,1014.06,23.323,108846
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:07.770848,2,4,5,2,4,5,768,222,26,2,2,0,43.75,1014.12,23.237,116289
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:07.770848,2,4,5,2,4,5,768,222,26,2,2,0,43.74,1014.05,23.186,120816
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:07.770848,2,4,5,2,4,5,768,222,26,2,2,0,43.75,1014.1,23.109,127708
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:07.770848,2,4,5,2,4,5,768,222,26,2,2,0,43.76,1014.09,23.044,133189
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:07.770848,2,4,5,2,4,5,768,222,26,2,2,0,43.75,1014.04,22.966,139272
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:13.000058,2,4,5,2,4,5,729,209,28,2,2,0,43.74,1014.05,22.892,145098
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:13.000058,2,4,5,2,4,5,729,209,28,2,2,0,43.75,1014.1,22.838,150404
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:13.000058,2,4,5,2,4,5,729,209,28,2,2,0,43.77,1014.06,22.768,156527
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:13.000058,2,4,5,2,4,5,729,209,28,2,2,0,43.75,1014.04,22.75,161973
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:13.000058,2,4,5,2,4,5,729,209,28,2,2,0,43.79,1014.09,22.714,166863
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.83,1014.06,22.696,172729
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.85,1014.06,22.678,176875
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.87,1014.06,22.67,181224
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.88,1014.07,22.67,192798
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.89,1014.05,22.688,197282
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:18.229433,2,4,7,2,4,7,726,218,34,4,4,2,43.91,1014.06,22.706,202568
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:23.458909,2,4,7,2,4,7,747,223,44,6,4,2,43.88,1014.07,22.675,209272
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:23.458909,2,4,7,2,4,7,747,223,44,6,4,2,43.87,1014.07,22.637,214301
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:23.458909,2,4,7,2,4,7,747,223,44,6,4,2,43.86,1014.08,22.58,220273
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:23.458909,2,4,7,2,4,7,747,223,44,6,4,2,43.87,1014.09,22.537,223961
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:23.458909,2,4,7,2,4,7,747,223,44,6,4,2,43.89,1014.1,22.5,227924
,7/8/2018 20:18,37.69627443,-120.9841554, nan, 2018-07-08 20:18:28.688334,2,4,8,2,4,8,735,218,50,6,4,2,43.66,1014,22.352,234692
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:28.688334,2,4,8,2,4,8,735,218,50,6,4,2,43.51,1013.91,22.369,240037
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:28.688334,2,4,8,2,4,8,735,218,50,6,4,2,43.58,1013.84,22.378,243909
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:28.688334,2,4,8,2,4,8,735,218,50,6,4,2,43.67,1013.64,22.419,250949
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:28.688334,2,4,8,2,4,8,735,218,50,6,4,2,43.7,1013.39,22.375,255936
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.71,1012.97,22.314,262108
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.7,1012.58,22.275,266732
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.72,1012.25,22.251,271309
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.74,1011.9,22.224,278033
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.75,1011.64,22.16,280274
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:34.128126,4,11,17,4,11,17,888,266,88,30,8,4,43.76,1011.28,22.073,287218
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:39.638018,3,10,13,3,10,13,705,212,60,32,4,2,43.75,1010.98,22.022,291308
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:39.638018,3,10,13,3,10,13,705,212,60,32,4,2,43.73,1010.52,22.02,295516
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:39.638018,3,10,13,3,10,13,705,212,60,32,4,2,43.72,1010.2,22.014,299331
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:39.638018,3,10,13,3,10,13,705,212,60,32,4,2,43.71,1009.87,21.995,304574
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:39.638018,3,10,13,3,10,13,705,212,60,32,4,2,43.72,1009.56,21.987,306183
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:44.937786,2,8,9,2,8,9,738,219,54,24,2,0,43.7,1009.16,22,312792
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:44.937786,2,8,9,2,8,9,738,219,54,24,2,0,43.69,1008.83,21.977,318522
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:44.937786,2,8,9,2,8,9,738,219,54,24,2,0,43.68,1008.48,21.957,321169
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:44.937786,2,8,9,2,8,9,738,219,54,24,2,0,43.66,1008.13,21.912,326598
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:44.937786,2,8,9,2,8,9,738,219,54,24,2,0,43.67,1007.8,21.903,330321
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.67,1007.42,21.875,335742
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.67,1007.11,21.87,339677
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.66,1006.74,21.841,344386
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.65,1006.47,21.83,345755
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.64,1006.11,21.811,350990
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:50.167203,3,9,10,3,9,10,798,236,50,20,2,0,43.64,1005.79,21.794,356385
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:55.396785,4,8,9,4,8,9,819,248,50,14,2,0,43.62,1005.35,21.782,361572
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:55.396785,4,8,9,4,8,9,819,248,50,14,2,0,43.59,1005,21.785,361948
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:55.396785,4,8,9,4,8,9,819,248,50,14,2,0,43.57,1004.66,21.771,388135
,7/8/2018 20:18, nan, nan, nan, 2018-07-08 20:18:55.396785,4,8,9,4,8,9,819,248,50,14,2,0,43.57,1004.3,21.788,391142
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:18:55.396785,4,8,9,4,8,9,819,248,50,14,2,0,43.56,1004.01,21.766,393537
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:00.626146,4,7,8,4,7,8,846,253,44,10,2,0,43.54,1003.65,21.78,397075
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:00.626146,4,7,8,4,7,8,846,253,44,10,2,0,43.54,1003.36,21.786,401587
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:00.626146,4,7,8,4,7,8,846,253,44,10,2,0,43.52,1003,21.793,406203
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:00.626146,4,7,8,4,7,8,846,253,44,10,2,0,43.52,1002.63,21.798,409735
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:00.626146,4,7,8,4,7,8,846,253,44,10,2,0,43.55,1002.27,21.776,416741
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:05.855788,4,6,8,4,6,8,930,272,36,6,2,0,43.56,1001.89,21.749,419213
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:05.855788,4,6,8,4,6,8,930,272,36,6,2,0,43.56,1001.57,21.739,421966
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:05.855788,4,6,8,4,6,8,930,272,36,6,2,0,43.52,1001.23,21.743,426036
,7/8/2018 20:19,37.71327829,-120.9600468, nan, 2018-07-08 20:19:05.855788,4,6,8,4,6,8,930,272,36,6,2,0,43.52,1000.94,21.776,430971
,7/8/2018 20:19,37.71314463,-120.9600839, nan, 2018-07-08 20:19:05.855788,4,6,8,4,6,8,930,272,36,6,2,0,43.49,1000.55,21.79,434148
,7/8/2018 20:19,37.71318005,-120.9600169, nan, 2018-07-08 20:19:11.085373,4,6,7,4,6,7,891,257,36,4,0,0,43.46,1000.2,21.804,434682
,7/8/2018 20:19,37.71325291,-120.9599199, nan, 2018-07-08 20:19:11.085373,4,6,7,4,6,7,891,257,36,4,0,0,43.41,999.83,21.86,440095
,7/8/2018 20:19,37.71335779,-120.9597741, nan, 2018-07-08 20:19:11.085373,4,6,7,4,6,7,891,257,36,4,0,0,43.38,999.6,21.884,446490
,7/8/2018 20:19,37.71350509,-120.9595773, nan, 2018-07-08 20:19:11.085373,4,6,7,4,6,7,891,257,36,4,0,0,43.32,999.39,21.91,450187
,7/8/2018 20:19,37.71363755,-120.9594063, nan, 2018-07-08 20:19:11.085373,4,6,7,4,6,7,891,257,36,4,0,0,43.25,999.33,21.98,451625
,7/8/2018 20:19,37.71378941,-120.9592466, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,43.17,999.78,22.052,456290
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,43.1,999.65,22.206,456585
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,43.09,999.52,22.221,464080
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,43.11,999.44,22.293,462864
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,42.97,999.38,22.328,468385
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:16.314845,3,4,5,3,4,5,825,238,34,4,0,0,42.78,999.6,22.347,473405
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:21.544508,3,4,5,3,4,5,783,232,28,4,0,0,42.67,999.7,22.505,480158
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:21.544508,3,4,5,3,4,5,783,232,28,4,0,0,42.53,999.71,22.509,481467
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:21.544508,3,4,5,3,4,5,783,232,28,4,0,0,42.46,999.88,22.564,484769
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:21.544508,3,4,5,3,4,5,783,232,28,4,0,0,42.45,999.76,22.592,491511
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:21.544508,3,4,5,3,4,5,783,232,28,4,0,0,42.44,999.77,22.688,495647
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:26.773922,3,6,6,3,6,6,738,217,32,6,0,0,42.39,999.84,22.764,494607
,7/8/2018 20:19, nan, nan, nan, 2018-07-08 20:19:26.773922,3,6,6,3,6,6,738,217,32,6,0,0,42.35,999.83,22.772,502698
,7/8/2018 20:19,37.72103634,-120.9510981, nan, 2018-07-08 20:19:26.773922,3,6,6,3,6,6,738,217,32,6,0,0,42.34,999.74,22.738,507754
,7/8/2018 20:19,37.72486737,-120.9415272,-179.979, 2018-07-08 20:19:26.773922,3,6,6,3,6,6,738,217,32,6,0,0,42.33,999.77,22.664,511798
,7/8/2018 20:19,37.72122232,-120.9497703, nan, 2018-07-08 20:19:26.773922,3,6,6,3,6,6,738,217,32,6,0,0,42.26,999.65,22.658,522390
,7/8/2018 20:19,37.7193156,-120.9505354,10.642, 2018-07-08 20:19:32.003654,3,5,5,3,5,5,699,204,28,4,0,0,42.22,999.79,22.596,521619
,7/8/2018 20:19,37.71908237,-120.9503735,1.043, 2018-07-08 20:19:32.003654,3,5,5,3,5,5,699,204,28,4,0,0,42.12,999.88,22.523,524717
,7/8/2018 20:19,37.71871426,-120.9502485,-11.66, 2018-07-08 20:19:32.003654,3,5,5,3,5,5,699,204,28,4,0,0,42.03,999.8,22.539,528246
,7/8/2018 20:19,37.71185267,-120.9599717,155.4, 2018-07-08 20:19:32.003654,3,5,5,3,5,5,699,204,28,4,0,0,41.94,999.65,22.564,535044
,7/8/2018 20:19,37.71182767,-120.9598333,153.3, 2018-07-08 20:19:32.003654,3,5,5,3,5,5,699,204,28,4,0,0,41.88,999.73,22.511,541189
,7/8/2018 20:19,37.71180233,-120.9596905,150.8, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.83,999.65,22.551,540775
,7/8/2018 20:19,37.71176767,-120.9595918,150.6, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.81,999.73,22.539,548752
,7/8/2018 20:19,37.71172767,-120.9595292,151.7, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.77,999.74,22.578,550462
,7/8/2018 20:19,37.71168933,-120.9594662,153.2, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.78,999.81,22.52,549606
,7/8/2018 20:19,37.71167983,-120.9593347,152.3, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.75,999.7,22.613,559172
,7/8/2018 20:19,37.71165317,-120.959231,152.4, 2018-07-08 20:19:37.233452,2,4,6,2,4,6,732,217,34,6,2,0,41.66,999.65,22.577,558288
,7/8/2018 20:19,37.7116225,-120.9591307,152.4, 2018-07-08 20:19:42.463375,3,5,8,3,5,8,810,242,42,8,4,0,41.57,999.69,22.583,561393
,7/8/2018 20:19,37.71159683,-120.9590243,152.1, 2018-07-08 20:19:42.463375,3,5,8,3,5,8,810,242,42,8,4,0,41.59,999.81,22.706,564081
,7/8/2018 20:19,37.7115775,-120.9589077,152, 2018-07-08 20:19:42.463375,3,5,8,3,5,8,810,242,42,8,4,0,41.57,999.88,22.687,570455
,7/8/2018 20:19,37.71155167,-120.9588043,151.9, 2018-07-08 20:19:42.463375,3,5,8,3,5,8,810,242,42,8,4,0,41.54,999.87,22.788,571839
,7/8/2018 20:19,37.71152817,-120.9587522,154.3, 2018-07-08 20:19:42.463375,3,5,8,3,5,8,810,242,42,8,4,0,41.52,999.66,22.87,576503
,7/8/2018 20:19,37.711501,-120.9586763,155.3, 2018-07-08 20:19:47.692821,3,6,9,3,6,9,792,228,44,10,4,0,41.5,999.54,22.951,581244
,7/8/2018 20:19,37.71147967,-120.9586668,158.7, 2018-07-08 20:19:47.692821,3,6,9,3,6,9,792,228,44,10,4,0,41.56,999.45,22.945,581244
,7/8/2018 20:19,37.71146133,-120.9586105,159.4, 2018-07-08 20:19:47.692821,3,6,9,3,6,9,792,228,44,10,4,0,41.49,999.16,22.73,586064
,7/8/2018 20:19,37.71144733,-120.9585595,159.2, 2018-07-08 20:19:47.692821,3,6,9,3,6,9,792,228,44,10,4,0,41.29,999.24,22.879,589486
,7/8/2018 20:19,37.71144283,-120.958567,160.5, 2018-07-08 20:19:47.692821,3,6,9,3,6,9,792,228,44,10,4,0,41.16,999.47,22.904,595947
,7/8/2018 20:19,37.71144233,-120.9586102,162.8, 2018-07-08 20:19:52.922613,3,5,8,3,5,8,834,244,38,8,4,0,41.18,999.59,23.009,597458
,7/8/2018 20:19,37.711445,-120.9586337,164, 2018-07-08 20:19:52.922613,3,5,8,3,5,8,834,244,38,8,4,0,41.16,999.27,23.113,597964
,7/8/2018 20:19,37.71144033,-120.9586578,164.2, 2018-07-08 20:19:52.922613,3,5,8,3,5,8,834,244,38,8,4,0,41.03,999.11,23.146,607211
,7/8/2018 20:19,37.7114335,-120.958704,164.7, 2018-07-08 20:19:52.922613,3,5,8,3,5,8,834,244,38,8,4,0,40.76,998.93,23.206,609830
,7/8/2018 20:19,37.71142733,-120.9587778,165.3, 2018-07-08 20:19:52.922613,3,5,8,3,5,8,834,244,38,8,4,0,40.64,998.86,23.305,611413
,7/8/2018 20:19,37.711424,-120.9588723,165.5, 2018-07-08 20:19:58.152459,4,6,11,4,6,11,879,255,44,10,6,2,40.6,998.76,23.404,614603
,7/8/2018 20:19,37.711423,-120.9589787,166, 2018-07-08 20:19:58.152459,4,6,11,4,6,11,879,255,44,10,6,2,40.44,998.8,23.465,616748
,7/8/2018 20:20,37.711424,-120.9590932,166.3, 2018-07-08 20:19:58.152459,4,6,11,4,6,11,879,255,44,10,6,2,40.21,999.09,23.354,618908
,7/8/2018 20:20,37.71141967,-120.9592037,166.5, 2018-07-08 20:19:58.152459,4,6,11,4,6,11,879,255,44,10,6,2,39.97,999.18,23.552,621084
,7/8/2018 20:20,37.71140933,-120.9592952,165.5, 2018-07-08 20:19:58.152459,4,6,11,4,6,11,879,255,44,10,6,2,39.84,999.23,23.823,626590
,7/8/2018 20:20,37.71141233,-120.959363,164.6, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.7,999.03,24.053,628261
,7/8/2018 20:20,37.711406,-120.9594542,165.2, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.62,998.84,24.159,635034
,7/8/2018 20:20,37.71140633,-120.9595535,164.5, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.6,998.8,24.286,637900
,7/8/2018 20:20,37.71139883,-120.9596683,164.8, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.52,998.81,24.379,644296
,7/8/2018 20:20,37.71139167,-120.959787,165.5, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.36,998.91,24.352,646654
,7/8/2018 20:20,37.71138733,-120.9598947,165.5, 2018-07-08 20:20:03.382573,4,6,10,4,6,10,924,266,36,8,6,2,39.08,999.09,24.497,647840
,7/8/2018 20:20,37.71138317,-120.9600015,166, 2018-07-08 20:20:08.612693,4,6,8,4,6,8,915,262,26,6,4,2,38.85,999.16,24.727,652625
,7/8/2018 20:20,37.71138283,-120.9600963,165.7, 2018-07-08 20:20:08.612693,4,6,8,4,6,8,915,262,26,6,4,2,38.74,998.97,24.98,655045
,7/8/2018 20:20,37.7113785,-120.9601985,166, 2018-07-08 20:20:08.612693,4,6,8,4,6,8,915,262,26,6,4,2,38.7,998.89,25.109,656261
,7/8/2018 20:20,37.711375,-120.9603005,165.7, 2018-07-08 20:20:08.612693,4,6,8,4,6,8,915,262,26,6,4,2,38.62,998.9,25.416,656261
,7/8/2018 20:20,37.71137167,-120.9604062,165.8, 2018-07-08 20:20:08.612693,4,6,8,4,6,8,915,262,26,6,4,2,38.56,998.83,25.699,659938
,7/8/2018 20:20,37.71137233,-120.9605127,165.9, 2018-07-08 20:20:13.842901,5,6,9,5,6,9,981,283,28,6,4,2,38.49,998.82,25.892,656261
,7/8/2018 20:20,37.71137017,-120.960629,165.9, 2018-07-08 20:20:13.842901,5,6,9,5,6,9,981,283,28,6,4,2,38.43,998.98,26.203,661172
,7/8/2018 20:20,37.711362,-120.9607543,167.1, 2018-07-08 20:20:13.842901,5,6,9,5,6,9,981,283,28,6,4,2,38.36,998.96,26.334,661172
,7/8/2018 20:20,37.7113495,-120.9608875,169.7, 2018-07-08 20:20:13.842901,5,6,9,5,6,9,981,283,28,6,4,2,38.3,999.03,26.558,661791
,7/8/2018 20:20,37.71134067,-120.9610163,171.3, 2018-07-08 20:20:13.842901,5,6,9,5,6,9,981,283,28,6,4,2,38.29,999.21,26.686,663656
,7/8/2018 20:20,37.71134117,-120.9611303,171.2, 2018-07-08 20:20:19.073102,5,7,10,5,7,10,1095,315,34,6,4,2,38.27,999.24,26.919,664904
,7/8/2018 20:20,37.71133833,-120.9612475,171.8, 2018-07-08 20:20:19.073102,5,7,10,5,7,10,1095,315,34,6,4,2,38.21,999.31,27.07,665530
,7/8/2018 20:20,37.71133883,-120.9613618,171.6, 2018-07-08 20:20:19.073102,5,7,10,5,7,10,1095,315,34,6,4,2,38.13,999.27,27.215,668047
,7/8/2018 20:20,37.7113425,-120.9614672,171, 2018-07-08 20:20:19.073102,5,7,10,5,7,10,1095,315,34,6,4,2,38.11,999.3,27.58,668047
,7/8/2018 20:20,37.71133817,-120.9615788,171.9, 2018-07-08 20:20:19.073102,5,7,10,5,7,10,1095,315,34,6,4,2,38.11,999.34,27.688,672496
,7/8/2018 20:20,37.7113385,-120.9616895,172.3, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,38.1,999.37,27.767,669946
,7/8/2018 20:20,37.71134217,-120.9617957,171.9, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,38.1,999.21,27.874,673778
,7/8/2018 20:20,37.71134433,-120.9619032,171.8, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,38.07,999.25,28.08,676357
,7/8/2018 20:20,37.711346,-120.9620073,171.1, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,38.06,999.03,28.111,683552
,7/8/2018 20:20,37.7113445,-120.9621145,170.6, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,38.01,998.97,28.045,690902
,7/8/2018 20:20,37.71134317,-120.9622252,170.6, 2018-07-08 20:20:24.303367,6,8,9,6,8,9,1146,332,32,6,2,0,37.93,999.02,27.966,690902
,7/8/2018 20:20,37.71134367,-120.9623345,170.5, 2018-07-08 20:20:29.533606,5,8,8,5,8,8,1119,325,30,4,0,0,37.88,999.06,27.977,697723
,7/8/2018 20:20,37.71134517,-120.9624448,170.4, 2018-07-08 20:20:29.533606,5,8,8,5,8,8,1119,325,30,4,0,0,37.88,999.16,27.971,699103
,7/8/2018 20:20,37.711346,-120.9625533,170.1, 2018-07-08 20:20:29.533606,5,8,8,5,8,8,1119,325,30,4,0,0,37.82,999.22,28.031,705382
,7/8/2018 20:20,37.71134517,-120.9626682,170.2, 2018-07-08 20:20:29.533606,5,8,8,5,8,8,1119,325,30,4,0,0,37.73,999.01,27.975,709632
,7/8/2018 20:20,37.71134517,-120.9627787,169.8, 2018-07-08 20:20:29.533606,5,8,8,5,8,8,1119,325,30,4,0,0,37.68,998.87,28.026,708210
,7/8/2018 20:20,37.71134217,-120.9628948,169.7, 2018-07-08 20:20:34.764245,6,8,9,6,8,9,1224,354,30,4,0,0,37.62,998.93,28.081,711060
,7/8/2018 20:20,37.71134233,-120.963012,169.8, 2018-07-08 20:20:34.764245,6,8,9,6,8,9,1224,354,30,4,0,0,37.56,998.96,28.13,718286
,7/8/2018 20:20,37.71134333,-120.9631258,169.6, 2018-07-08 20:20:34.764245,6,8,9,6,8,9,1224,354,30,4,0,0,37.48,999.01,28.115,721218
,7/8/2018 20:20,37.71134567,-120.9632368,169.3, 2018-07-08 20:20:34.764245,6,8,9,6,8,9,1224,354,30,4,0,0,37.42,999,28.146,727154
